"Vote Type (FOR=1,AGAINST=2)","County","Candidate Name","Party","Office Name","Office District","Winner","Write-In?", LEGS 45,LEGS 26,LEGS 27C,LEGS 37B,LEGS 04,LEGS 47A,LEGS 02A,LEGS 08,LEGS 47B,LEGS 30A,LEGS 34A,LEGS 28,LEGS 44A,LEGS 07,LEGS 03B,LEGS 13,LEGS 17,LEGS 29B,LEGS 21,LEGS 31A,LEGS 34B,LEGS 44B,LEGS 12,LEGS 18,LEGS 11,LEGS 38B,LEGS 22,LEGS 31B,LEGS 33,LEGS 16,LEGS 20,LEGS 19,LEGS 23A,LEGS 32,LEGS 43,LEGS 25,LEGS 10,LEGS 36,LEGS 03A,LEGS 09B,LEGS 09A,LEGS 39,LEGS 05,LEGS 29A,LEGS 42A,LEGS 30B,LEGS 46,LEGS 27B,LEGS 29C,LEGS 35A,LEGS 14,LEGS 15,LEGS 01B,LEGS 40,LEGS 41,LEGS 35B,LEGS 24,LEGS 37A,LEGS 01A,LEGS 01C,LEGS 42B,LEGS 38C,LEGS 06,LEGS 02B,LEGS 27A,LEGS 23B,LEGS 38A
1,18,"Deborah Krueger",DEM,County Commissioner    ,004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,18,"Other Write-Ins",BOT,County Commissioner    ,004,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,19,"Todd B. Morgan",REP,County Commissioner    ,004,Y,,,,,,,,,,,,,,,,,,,7318,,,,,,,,,,,,,,,,,,,,,,,,,,9841,,,,,5223,,,,,,,,,,,,,,,,,,
1,19,"Other Write-Ins",BOT,County Commissioner    ,004,,Y,,,,,,,,,,,,,,,,,,465,,,,,,,,,,,,,,,,,,,,,,,,,,248,,,,,185,,,,,,,,,,,,,,,,,,
1,20,"Charles Laird",REP,County Commissioner    ,004,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1058
1,20,"Ken Ballard",DEM,County Commissioner    ,004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341
1,20,"Other Write-Ins",BOT,County Commissioner    ,004,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
1,24,"Theodore Ted Elder",REP,County Commissioner    ,004,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460,,,,,712
1,24,"Virgil L. Shockley",DEM,County Commissioner    ,004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291,,,,,730
1,24,"Other Write-Ins",BOT,County Commissioner    ,004,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,4
1,07,"Ed Rothstein",REP,County Commissioner    ,005,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5439,,4192,,,,,,,,,,,,,,,,,,,,,,,,
1,07,"Other Write-Ins",BOT,County Commissioner    ,005,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,,96,,,,,,,,,,,,,,,,,,,,,,,,
1,20,"Mike Corbin",REP,County Commissioner    ,005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455
1,20,"Randy Laird",DEM,County Commissioner    ,005,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,755
1,20,"Other Write-Ins",BOT,County Commissioner    ,005,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
1,24,"Chip Bertino",REP,County Commissioner    ,005,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1536,,,,,
1,24,"Judy Butler",DEM,County Commissioner    ,005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,783,,,,,
1,24,"Other Write-Ins",BOT,County Commissioner    ,005,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,
1,24,"Madison Jim Bunting, Jr.",REP,County Commissioner    ,006,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2069,,,,,
1,24,"Other Write-Ins",BOT,County Commissioner    ,006,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,,,,
1,24,"Joseph M. Mitrecic",REP,County Commissioner    ,007,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1874,,,,,
1,24,"Other Write-Ins",BOT,County Commissioner    ,007,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,,,,,
1,20,"Daniel William Powell",BOT,Judge of the Circuit Court,01,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4156
1,20,"Other Write-Ins",BOT,Judge of the Circuit Court,01,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43
1,23,"Kathleen L. Beckstead",BOT,Judge of the Circuit Court,01,Y,,,,,3853,,,,,,,,,,,,,,,,,,,,,,5398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2834,,,,1583,,,,,
1,23,"Matthew A. Maciarello",BOT,Judge of the Circuit Court,01,Y,,,,,4036,,,,,,,,,,,,,,,,,,,,,,5190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2400,,,,1533,,,,,
1,23,"Other Write-Ins",BOT,Judge of the Circuit Court,01,,Y,,,,24,,,,,,,,,,,,,,,,,,,,,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,,14,,,,,
1,24,"Mary Peggy Kent",BOT,Judge of the Circuit Court,01,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5936,,,,,2885
1,24,"Beau H. Oglesby",BOT,Judge of the Circuit Court,01,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6212,,,,,3208
1,24,"Other Write-Ins",BOT,Judge of the Circuit Court,01,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,,,,,41
1,06,"Dennis Farina",BOT,Judge of the Circuit Court,02,,,,,,876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,06,"Jonathan G. Newell",BOT,Judge of the Circuit Court,02,Y,,,,,1316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,06,"Other Write-Ins",BOT,Judge of the Circuit Court,02,,Y,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,08,"Will Davis",BOT,Judge of the Circuit Court,02,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6276,,,,,,,,,,,,8429,,,,,,5287,,,,,,,,,,,
1,08,"Other Write-Ins",BOT,Judge of the Circuit Court,02,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,,,,,,,,,,,,122,,,,,,42,,,,,,,,,,,
1,15,"Harris Murphy",BOT,Judge of the Circuit Court,02,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,15,"Other Write-Ins",BOT,Judge of the Circuit Court,02,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,04,"Carey Deeley",BOT,Judge of the Circuit Court,03,Y,,,,,,,,,14272,,,,,,8663,,,,,,,,9050,5557,,14864,,,,,,,,,,,,12659,,,,,,,,5563,,,,,,,,,,,,,,,,13449,,11389,,,,
1,04,"Leo Wayne Dymowski",BOT,Judge of the Circuit Court,03,,,,,,,,,,9189,,,,,,5331,,,,,,,,5302,3593,,7245,,,,,,,,,,,,6872,,,,,,,,2715,,,,,,,,,,,,,,,,7424,,8489,,,,
1,04,"Michael Finifter",BOT,Judge of the Circuit Court,03,Y,,,,,,,,,12498,,,,,,7653,,,,,,,,7524,4701,,14896,,,,,,,,,,,,11715,,,,,,,,4797,,,,,,,,,,,,,,,,12027,,9627,,,,
1,04,"Ruth Jakubowski",BOT,Judge of the Circuit Court,03,Y,,,,,,,,,17172,,,,,,9981,,,,,,,,10342,6559,,17954,,,,,,,,,,,,14818,,,,,,,,6499,,,,,,,,,,,,,,,,15316,,13687,,,,
1,04,"Dennis Robinson",BOT,Judge of the Circuit Court,03,Y,,,,,,,,,14187,,,,,,8050,,,,,,,,9551,4980,,14473,,,,,,,,,,,,14171,,,,,,,,5052,,,,,,,,,,,,,,,,12864,,10253,,,,
1,04,"Other Write-Ins",BOT,Judge of the Circuit Court,03,,Y,,,,,,,,360,,,,,,247,,,,,,,,215,168,,404,,,,,,,,,,,,327,,,,,,,,151,,,,,,,,,,,,,,,,308,,326,,,,
1,13,"Diane Adkins-Tobin",BOT,Judge of the Circuit Court,03,Y,,,,,,,,,,,,9068,,,8521,,,,,,,5485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8270,,,,,,,,,,,
1,13,"Thomas Ashwell",BOT,Judge of the Circuit Court,03,,,,,,,,,,,,,3982,,,4212,,,,,,,2940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4268,,,,,,,,,,,
1,13,"Paul W. Ishak",BOT,Judge of the Circuit Court,03,Y,,,,,,,,,,,,6976,,,8094,,,,,,,5075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9062,,,,,,,,,,,
1,13,"Lawrence F. Kreis, Jr.",BOT,Judge of the Circuit Court,03,,,,,,,,,,,,,5236,,,6396,,,,,,,3926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6586,,,,,,,,,,,
1,13,"Other Write-Ins",BOT,Judge of the Circuit Court,03,,Y,,,,,,,,,,,128,,,124,,,,,,,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,,,,,,,,,,,
1,22,"Mark K. Boyer",BOT,Judge of the Circuit Court,04,Y,,,,,,,,15565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3467,,,,4008,,,
1,22,"Brett Wilson",BOT,Judge of the Circuit Court,04,Y,,,,,,,,14503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2646,,,,4308,,,
1,22,"Other Write-Ins",BOT,Judge of the Circuit Court,04,,Y,,,,,,,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,81,,,
1,02,"Mark W. Crooks",BOT,Judge of the Circuit Court,05,Y,,,,,,,,,,,15436,,,,,,,,,5193,6305,,,,,,,,20267,30776,,,,,22974,,,,,,,,,,,,8709,,,,,,,,,,,,,,,,,,,,,
1,02,"Other Write-Ins",BOT,Judge of the Circuit Court,05,,Y,,,,,,,,,,355,,,,,,,,,113,135,,,,,,,,329,601,,,,,531,,,,,,,,,,,,164,,,,,,,,,,,,,,,,,,,,,
1,07,"Maria L. Oesterreicher",BOT,Judge of the Circuit Court,05,Y,,,,,,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4808,,17281,,,,,,,,,,,,,,,,,,,,,,,,
1,07,"Richard R. Titus",BOT,Judge of the Circuit Court,05,,,,,,,1576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2858,,16891,,,,,,,,,,,,,,,,,,,,,,,,
1,07,"Other Write-Ins",BOT,Judge of the Circuit Court,05,,Y,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,112,,,,,,,,,,,,,,,,,,,,,,,,
1,11,"Julia Martz-Fisher",BOT,Judge of the Circuit Court,06,Y,,,,,,25907,,,,,,,,,,9594,,,,,,,,,,,,,,,,,,,,,,,,14396,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,11,"Ricky Sandy",BOT,Judge of the Circuit Court,06,Y,,,,,,20493,,,,,,,,,,7281,,,,,,,,,,,,,,,,,,,,,,,,10542,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,11,"Other Write-Ins",BOT,Judge of the Circuit Court,06,,Y,,,,,253,,,,,,,,,,121,,,,,,,,,,,,,,,,,,,,,,,,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,16,"James A. Bonifant",BOT,Judge of the Circuit Court,06,Y,,,,,,,,,,,,,,,,,,14515,,,,,,,16140,,,,,,19343,14479,16887,,,,,,,,,,13721,,,,,,,,,17805,16693,,,,,,,,,,,,,,,
1,16,"Jeannie E. Cho",BOT,Judge of the Circuit Court,06,Y,,,,,,,,,,,,,,,,,,16163,,,,,,,17779,,,,,,21563,16036,18020,,,,,,,,,,15364,,,,,,,,,18812,18761,,,,,,,,,,,,,,,
1,16,"Jill Reid Cummins",BOT,Judge of the Circuit Court,06,Y,,,,,,,,,,,,,,,,,,14997,,,,,,,16846,,,,,,20327,15118,16793,,,,,,,,,,14145,,,,,,,,,17692,17181,,,,,,,,,,,,,,,
1,16,"Debra L. Dwyer",BOT,Judge of the Circuit Court,06,Y,,,,,,,,,,,,,,,,,,15801,,,,,,,17737,,,,,,21149,15906,17829,,,,,,,,,,15251,,,,,,,,,18618,18032,,,,,,,,,,,,,,,
1,16,"Kevin G. Hessler",BOT,Judge of the Circuit Court,06,Y,,,,,,,,,,,,,,,,,,13658,,,,,,,15335,,,,,,18520,13634,15689,,,,,,,,,,12881,,,,,,,,,16333,15686,,,,,,,,,,,,,,,
1,16,"David W. Lease",BOT,Judge of the Circuit Court,06,Y,,,,,,,,,,,,,,,,,,13274,,,,,,,14775,,,,,,18069,13340,15226,,,,,,,,,,12429,,,,,,,,,15644,15215,,,,,,,,,,,,,,,
1,16,"Margaret Marie Schweitzer",BOT,Judge of the Circuit Court,06,Y,,,,,,,,,,,,,,,,,,15334,,,,,,,17223,,,,,,20770,15363,17274,,,,,,,,,,14359,,,,,,,,,17797,17333,,,,,,,,,,,,,,,
1,16,"Other Write-Ins",BOT,Judge of the Circuit Court,06,,Y,,,,,,,,,,,,,,,,,474,,,,,,,680,,,,,,601,485,612,,,,,,,,,,398,,,,,,,,,657,519,,,,,,,,,,,,,,,
1,09,"Donine Marie Carrington",BOT,Judge of the Circuit Court,07,Y,,,,,,,,,,,,,25244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3433,,
1,09,"William R. Greer, Jr.",BOT,Judge of the Circuit Court,07,Y,,,,,,,,,,,,,23124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3121,,
1,09,"Other Write-Ins",BOT,Judge of the Circuit Court,07,,Y,,,,,,,,,,,,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,,
1,17,"Tiffany H. Anderson",BOT,Judge of the Circuit Court,07,Y,,,20309,,,,10367,,,2966,,,,,,,,,,12830,,,,,,,,17605,,,,,,6219,,,21207,,,,,,,,,,,,3696,,,,,,,,,21646,,,,,,,,5509,16060,
1,17,"Robin Bright",BOT,Judge of the Circuit Court,07,Y,,,16078,,,,8763,,,2631,,,,,,,,,,11213,,,,,,,,15019,,,,,,5324,,,17226,,,,,,,,,,,,3059,,,,,,,,,17426,,,,,,,,4590,13305,
1,17,"Peter Killough",BOT,Judge of the Circuit Court,07,Y,,,13537,,,,7720,,,2454,,,,,,,,,,9980,,,,,,,,13311,,,,,,4706,,,14605,,,,,,,,,,,,2609,,,,,,,,,14865,,,,,,,,4009,11412,
1,17,"William Snoddy",BOT,Judge of the Circuit Court,07,Y,,,13516,,,,7759,,,2440,,,,,,,,,,9749,,,,,,,,13221,,,,,,4627,,,14779,,,,,,,,,,,,2645,,,,,,,,,14913,,,,,,,,4060,11292,
1,17,"Sean D. Wallace",BOT,Judge of the Circuit Court,07,Y,,,15318,,,,8291,,,2519,,,,,,,,,,10574,,,,,,,,14257,,,,,,5083,,,16471,,,,,,,,,,,,2920,,,,,,,,,16550,,,,,,,,4374,12585,
1,17,"Judy Lynn Woodall",BOT,Judge of the Circuit Court,07,Y,,,15512,,,,8677,,,2646,,,,,,,,,,11357,,,,,,,,14873,,,,,,5245,,,16468,,,,,,,,,,,,2906,,,,,,,,,16713,,,,,,,,4481,12981,
1,17,"Other Write-Ins",BOT,Judge of the Circuit Court,07,,Y,,414,,,,232,,,69,,,,,,,,,,445,,,,,,,,385,,,,,,171,,,314,,,,,,,,,,,,96,,,,,,,,,403,,,,,,,,120,372,
1,03,"Charles H. Dorsey",BOT,Judge of the Circuit Court,08,Y,,12879,,,,,,,,,,,,3568,,,,,,,,,,,,,,,,,,,,,,14591,,,,,,,,,,,,12524,,,,,,,12110,13156,,,,,,,,,,,,
1,03,"Lynn Stewart Mays",BOT,Judge of the Circuit Court,08,Y,,12451,,,,,,,,,,,,3351,,,,,,,,,,,,,,,,,,,,,,14283,,,,,,,,,,,,12737,,,,,,,11687,12529,,,,,,,,,,,,
1,03,"Dana Michele Middleton",BOT,Judge of the Circuit Court,08,Y,,13509,,,,,,,,,,,,3665,,,,,,,,,,,,,,,,,,,,,,15179,,,,,,,,,,,,13587,,,,,,,12357,13523,,,,,,,,,,,,
1,03,"John Nugent",BOT,Judge of the Circuit Court,08,Y,,10259,,,,,,,,,,,,2797,,,,,,,,,,,,,,,,,,,,,,12197,,,,,,,,,,,,11302,,,,,,,9721,10764,,,,,,,,,,,,
1,03,"Jennifer Bridget Schiffer",BOT,Judge of the Circuit Court,08,Y,,12200,,,,,,,,,,,,3295,,,,,,,,,,,,,,,,,,,,,,14008,,,,,,,,,,,,13232,,,,,,,11447,12303,,,,,,,,,,,,
1,03,"Other Write-Ins",BOT,Judge of the Circuit Court,08,,Y,353,,,,,,,,,,,,92,,,,,,,,,,,,,,,,,,,,,,400,,,,,,,,,,,,487,,,,,,,387,383,,,,,,,,,,,,
1,00,"Joseph M. Getty",BOT,Judge Court of Appeals,03,Y,,,,,,30467,,17887,,,,,,,,9840,25636,,,,,,,11739,,,,,,,,,,,,,,,,14260,7430,20097,,30383,,,,,,,,,,9158,,,,,,8641,7823,,,,5009,,,
2,00,"Joseph M. Getty",BOT,Judge Court of Appeals,03,Y,,,,,,4393,,2322,,,,,,,,1607,6189,,,,,,,3051,,,,,,,,,,,,,,,,2836,1529,3913,,4512,,,,,,,,,,787,,,,,,674,930,,,,1026,,,
1,00,"Donald E. Beachley",BOT,Judge Special Appeals At Large,,Y,,14467,18829,9553,16877,30299,9934,18759,19285,2971,14002,12100,26411,4114,24929,9702,25250,18224,7116,18175,5650,8605,11528,19103,19734,20084,6199,17580,18086,27961,23704,17227,20133,6088,20393,16273,19294,16507,22131,14124,7327,19506,17398,28473,8894,6998,8056,15205,9723,9457,7482,21365,20755,8323,13645,14520,18991,19767,5057,8145,7715,17643,9660,15728,5225,8864,15900,7495
2,00,"Donald E. Beachley",BOT,Judge Special Appeals At Large,,Y,,4573,4704,1611,2218,4411,2119,2216,4983,526,2361,3546,6223,1289,5533,1603,5920,3221,1497,3527,1398,1697,3255,4640,3202,4039,1050,3532,3637,4435,2896,2791,3521,1383,5375,4305,4537,4916,3372,2821,1432,3860,4080,4854,1267,1251,1335,4184,1732,1589,1212,4219,3768,839,3985,3434,3335,4489,1266,745,962,3629,1164,4496,977,2109,3417,1129
1,00,"Matthew J. Fader",BOT,Judge Special Appeals At Large,,Y,,14878,19500,9369,16600,29840,10295,17192,19246,3066,13884,12016,26210,4137,24704,9581,25361,18259,7076,18119,5609,8526,11696,19122,19717,20421,6189,17791,17853,27592,23518,17195,20045,6203,20272,16392,20075,16603,21580,14040,7346,19459,17439,28139,8736,7032,7991,15359,9739,9347,7373,21367,20645,8192,13739,14897,18769,20653,5007,8017,7287,17770,9497,15611,4851,9018,16369,7370
2,00,"Matthew J. Fader",BOT,Judge Special Appeals At Large,,Y,,4094,4591,1491,2191,4284,1973,2334,4758,491,2312,3471,6008,1185,5425,1574,5514,2953,1385,3268,1339,1724,3022,4377,2948,3846,964,3287,3625,4450,2748,2572,3331,1331,5224,4137,4362,4547,3439,2697,1374,3636,3732,4438,1215,1199,1297,3981,1614,1494,1185,3896,3565,831,3824,3024,3249,4257,1174,796,977,3567,1170,4326,989,2014,3242,1108
1,00,"Melanie Shaw Geter",BOT,Judge Special Appeals,04,Y,,,21080,,,,10834,,,3157,,,,,,,,,,14029,,,,,,,,18708,,,,,,6523,,,21679,,,,,,,,,,,,3884,,,,,,,,,22075,,,,,,,,5631,17350,
2,00,"Melanie Shaw Geter",BOT,Judge Special Appeals,04,Y,,,2797,,,,1328,,,367,,,,,,,,,,1764,,,,,,,,2351,,,,,,946,,,2631,,,,,,,,,,,,555,,,,,,,,,2649,,,,,,,,748,2164,
1,05,"Nova Tracy-Soper",REP,Treasurer              ,,Y,,,,10673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6932,5000,,,,,,,,,,,,,,,,,,
1,05,"Other Write-Ins",BOT,Treasurer              ,,,Y,,,226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,139,,,,,,,,,,,,,,,,,,
1,19,"Christy Kelly",REP,Treasurer              ,,Y,,,,,,,,,,,,,,,,,,,7450,,,,,,,,,,,,,,,,,,,,,,,,,,9808,,,,,5312,,,,,,,,,,,,,,,,,,
1,19,"Other Write-Ins",BOT,Treasurer              ,,,Y,,,,,,,,,,,,,,,,,,351,,,,,,,,,,,,,,,,,,,,,,,,,,168,,,,,107,,,,,,,,,,,,,,,,,,
1,22,"Todd L. Hershey",DEM,Treasurer              ,,Y,,,,,,,,18061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3589,,,,5736,,,
1,22,"Other Write-Ins",BOT,Treasurer              ,,,Y,,,,,,,446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,,,,119,,,
1,01,"Michael O. Twigg",REP,State's Attorney       ,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9327,,,,,,2803,4317,,,,,,,
1,01,"Other Write-Ins",BOT,State's Attorney       ,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,,,,,,31,68,,,,,,,
1,02,"Wes Adams",REP,State's Attorney       ,,,,,,,,,,,,,8807,,,,,,,,,3107,3694,,,,,,,,16533,21696,,,,,11688,,,,,,,,,,,,6718,,,,,,,,,,,,,,,,,,,,,
1,02,"Anne Colt Leitess",DEM,State's Attorney       ,,Y,,,,,,,,,,,11150,,,,,,,,,3664,4328,,,,,,,,8900,17695,,,,,17999,,,,,,,,,,,,4598,,,,,,,,,,,,,,,,,,,,,
1,02,"Other Write-Ins",BOT,State's Attorney       ,,,Y,,,,,,,,,,14,,,,,,,,,8,8,,,,,,,,16,27,,,,,23,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,
1,03,"Marilyn J. Mosby",DEM,State's Attorney       ,,Y,,18891,,,,,,,,,,,,5748,,,,,,,,,,,,,,,,,,,,,,20227,,,,,,,,,,,,15479,,,,,,,17423,17779,,,,,,,,,,,,
1,03,"Other Write-Ins",BOT,State's Attorney       ,,,Y,865,,,,,,,,,,,,124,,,,,,,,,,,,,,,,,,,,,,1235,,,,,,,,,,,,2950,,,,,,,995,968,,,,,,,,,,,,
1,04,"Scott Shellenberger",DEM,State's Attorney       ,,Y,,,,,,,,,22594,,,,,,11680,,,,,,,,15191,8254,,23509,,,,,,,,,,,,21693,,,,,,,,8572,,,,,,,,,,,,,,,,18336,,16844,,,,
1,04,"Other Write-Ins",BOT,State's Attorney       ,,,Y,,,,,,,,518,,,,,,457,,,,,,,,190,237,,482,,,,,,,,,,,,318,,,,,,,,194,,,,,,,,,,,,,,,,662,,634,,,,
1,05,"Andrew S. Rappaport",REP,State's Attorney       ,,Y,,,,10525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6828,4894,,,,,,,,,,,,,,,,,,
1,05,"Other Write-Ins",BOT,State's Attorney       ,,,Y,,,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160,151,,,,,,,,,,,,,,,,,,
1,06,"Joe Riley",REP,State's Attorney       ,,Y,,,,,1853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,06,"Other Write-Ins",BOT,State's Attorney       ,,,Y,,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,07,"Brian DeLeonardo",REP,State's Attorney       ,,Y,,,,,,3607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7381,,33997,,,,,,,,,,,,,,,,,,,,,,,,
1,07,"Other Write-Ins",BOT,State's Attorney       ,,,Y,,,,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149,,537,,,,,,,,,,,,,,,,,,,,,,,,
1,08,"Amanda Bessicks",REP,State's Attorney       ,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6233,,,,,,,,,,,,8527,,,,,,5658,,,,,,,,,,,
1,08,"Other Write-Ins",BOT,State's Attorney       ,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163,,,,,,,,,,,,230,,,,,,81,,,,,,,,,,,
1,09,"Anthony Tony Covington",DEM,State's Attorney       ,,Y,,,,,,,,,,,,,31550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4273,,
1,09,"Other Write-Ins",BOT,State's Attorney       ,,,Y,,,,,,,,,,,,602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,,
1,10,"William H. Jones",DEM,State's Attorney       ,,Y,,,,,4299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2384,,,,,,,,,
1,10,"Other Write-Ins",BOT,State's Attorney       ,,,Y,,,,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,,,,,,,,,
