"Vote Type (FOR=1,AGAINST=2)","County","Candidate Name","Party","Office Name","Office District","Winner","Write-In?", LEGS 45,LEGS 26,LEGS 27C,LEGS 37B,LEGS 04,LEGS 47A,LEGS 02A,LEGS 08,LEGS 47B,LEGS 30A,LEGS 34A,LEGS 28,LEGS 44A,LEGS 07,LEGS 03B,LEGS 13,LEGS 17,LEGS 29B,LEGS 21,LEGS 31A,LEGS 34B,LEGS 44B,LEGS 12,LEGS 18,LEGS 11,LEGS 38B,LEGS 22,LEGS 31B,LEGS 33,LEGS 16,LEGS 20,LEGS 19,LEGS 23A,LEGS 32,LEGS 43,LEGS 25,LEGS 10,LEGS 36,LEGS 03A,LEGS 09B,LEGS 09A,LEGS 39,LEGS 05,LEGS 29A,LEGS 42A,LEGS 30B,LEGS 46,LEGS 27B,LEGS 29C,LEGS 35A,LEGS 14,LEGS 15,LEGS 01B,LEGS 40,LEGS 41,LEGS 35B,LEGS 24,LEGS 37A,LEGS 01A,LEGS 01C,LEGS 42B,LEGS 38C,LEGS 06,LEGS 02B,LEGS 27A,LEGS 23B,LEGS 38A
1,17,"Edward Burroughs, III",NON,Board of Education     ,008,Y,,,11552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,17,"Stephanie Hinton",NON,Board of Education     ,008,,,,6304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,17,"Other Write-Ins",NON,Board of Education     ,008,,Y,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,05,"Dawn C. Balinski",NON,Board of Education     ,001,Y,,,,6755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4350,3825,,,,,,,,,,,,,,,,,,
1,05,"Stephen C. Jones, Jr.",NON,Board of Education     ,001,,,,,4831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2833,2395,,,,,,,,,,,,,,,,,,
1,05,"Other Write-Ins",NON,Board of Education     ,001,,Y,,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,27,,,,,,,,,,,,,,,,,,
1,05,"Nancy Vaeth Highsmith",NON,Board of Education     ,002,,,,,5875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3468,3428,,,,,,,,,,,,,,,,,,
1,05,"Tracy H. McGuire",NON,Board of Education     ,002,Y,,,,6068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3986,2927,,,,,,,,,,,,,,,,,,
1,05,"Other Write-Ins",NON,Board of Education     ,002,,Y,,,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,17,,,,,,,,,,,,,,,,,,
1,19,"Jim Davis",NON,Board of Education     ,002,Y,,,,,,,,,,,,,,,,,,,5808,,,,,,,,,,,,,,,,,,,,,,,,,,7593,,,,,3513,,,,,,,,,,,,,,,,,,
1,19,"Justin Fiore",NON,Board of Education     ,002,,,,,,,,,,,,,,,,,,,,3689,,,,,,,,,,,,,,,,,,,,,,,,,,3760,,,,,2285,,,,,,,,,,,,,,,,,,
1,19,"Other Write-Ins",NON,Board of Education     ,002,,Y,,,,,,,,,,,,,,,,,,74,,,,,,,,,,,,,,,,,,,,,,,,,,41,,,,,40,,,,,,,,,,,,,,,,,,
1,05,"Erin L. Knowles",NON,Board of Education     ,003,,,,,4538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3242,2188,,,,,,,,,,,,,,,,,,
1,05,"Kelly McConkey",NON,Board of Education     ,003,Y,,,,7890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4783,4129,,,,,,,,,,,,,,,,,,
1,05,"Other Write-Ins",NON,Board of Education     ,003,,Y,,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,20,,,,,,,,,,,,,,,,,,
1,18,"Beverly G. Kelley",NON,Board of Education     ,003,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,18,"Other Write-Ins",NON,Board of Education     ,003,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,18,"Sharyn G. Harlow",NON,Board of Education     ,004,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,18,"Tammy Harper",NON,Board of Education     ,004,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,18,"Other Write-Ins",NON,Board of Education     ,004,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,19,"Mary M. Washington",NON,Board of Education     ,004,Y,,,,,,,,,,,,,,,,,,,9467,,,,,,,,,,,,,,,,,,,,,,,,,,10713,,,,,5563,,,,,,,,,,,,,,,,,,
1,19,"Other Write-Ins",NON,Board of Education     ,004,,Y,,,,,,,,,,,,,,,,,,202,,,,,,,,,,,,,,,,,,,,,,,,,,224,,,,,134,,,,,,,,,,,,,,,,,,
1,20,"Warner I. Sumpter",NON,Board of Education     ,002,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749
1,20,"Other Write-Ins",NON,Board of Education     ,002,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24
1,24,"Barry Q. Brittingham, Sr.",NON,Board of Education     ,002,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383,,,,,1461
1,24,"Other Write-Ins",NON,Board of Education     ,002,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,17
1,24,"Francis Gebhart",NON,Board of Education     ,003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1080,,,,,150
1,24,"Sara D. Thompson",NON,Board of Education     ,003,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1006,,,,,277
1,24,"Other Write-Ins",NON,Board of Education     ,003,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,4
1,20,"Troy Brittingham, Jr.",NON,Board of Education     ,004,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,861
1,20,"Dan Kuebler",NON,Board of Education     ,004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,740
1,20,"Other Write-Ins",NON,Board of Education     ,004,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
1,24,"Elena McComas",NON,Board of Education     ,005,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1239,,,,,
1,24,"Tom Terry",NON,Board of Education     ,005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1099,,,,,
1,24,"Other Write-Ins",NON,Board of Education     ,005,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,
1,10,"Glenn Levi Bramble",NON,Board of Education,001,Y,,,,,1008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138,,,,,,,,,
1,10,"Robert G. Kirkley",NON,Board of Education,001,,,,,,1037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,,,,,,,,,
1,10,"Other Write-Ins",NON,Board of Education,001,,Y,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
1,10,"Phil Rice",NON,Board of Education,003,Y,,,,,1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496,,,,,,,,,
1,10,"Other Write-Ins",NON,Board of Education,003,,Y,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,
1,10,"Laura Hill Layton",NON,Board of Education,005,Y,,,,,1264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344,,,,,,,,,
1,10,"Voncia Molock",NON,Board of Education,005,,,,,,305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253,,,,,,,,,
1,10,"Other Write-Ins",NON,Board of Education,005,,Y,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,
1,01,"David J. Caporale",NON,Council - City of Cumberland,CU,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,997,,,,,,,2585,,,,,,,
1,01,"Eugene T. Frazier",NON,Council - City of Cumberland,CU,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451,,,,,,,1453,,,,,,,
1,01,"Joshua Greise",NON,Council - City of Cumberland,CU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224,,,,,,,502,,,,,,,
1,01,"John J. Sangiovanni",NON,Council - City of Cumberland,CU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452,,,,,,,1333,,,,,,,
1,01,"Ben Wolters",NON,Council - City of Cumberland,CU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439,,,,,,,1036,,,,,,,
1,02,"Thomas H. Frank",NON,Board of Education At Large,,Y,,,,,,,,,,,13303,,,,,,,,,4765,6597,,,,,,,,17402,26928,,,,,21077,,,,,,,,,,,,7426,,,,,,,,,,,,,,,,,,,,,
2,02,"Thomas H. Frank",NON,Board of Education At Large,,Y,,,,,,,,,,,4625,,,,,,,,,1778,2677,,,,,,,,7934,10282,,,,,8343,,,,,,,,,,,,2962,,,,,,,,,,,,,,,,,,,,,
1,02,"Julie K. Hummer",NON,Board of Education At Large,,Y,,,,,,,,,,,13569,,,,,,,,,4925,6749,,,,,,,,17718,27698,,,,,21798,,,,,,,,,,,,7539,,,,,,,,,,,,,,,,,,,,,
2,02,"Julie K. Hummer",NON,Board of Education At Large,,Y,,,,,,,,,,,4309,,,,,,,,,1618,2481,,,,,,,,7553,9419,,,,,7637,,,,,,,,,,,,2818,,,,,,,,,,,,,,,,,,,,,
1,02,"Maria Delores Sasso",NON,Board of Education,30,Y,,,,,,,,,,,13436,,,,,,,,,4834,6729,,,,,,,,17270,27051,,,,,21849,,,,,,,,,,,,7310,,,,,,,,,,,,,,,,,,,,,
2,02,"Maria Delores Sasso",NON,Board of Education,30,Y,,,,,,,,,,,4430,,,,,,,,,1685,2480,,,,,,,,7878,9897,,,,,7523,,,,,,,,,,,,2995,,,,,,,,,,,,,,,,,,,,,
1,02,"Terry R. Gilleland, Jr.",NON,Board of Education,31,Y,,,,,,,,,,,13304,,,,,,,,,4810,6684,,,,,,,,17449,26933,,,,,21436,,,,,,,,,,,,7353,,,,,,,,,,,,,,,,,,,,,
2,02,"Terry R. Gilleland, Jr.",NON,Board of Education,31,Y,,,,,,,,,,,4386,,,,,,,,,1694,2513,,,,,,,,7639,9744,,,,,7832,,,,,,,,,,,,2884,,,,,,,,,,,,,,,,,,,,,
1,02,"Eric Grannon",NON,Board of Education,33,Y,,,,,,,,,,,12789,,,,,,,,,4735,6522,,,,,,,,17013,26041,,,,,20921,,,,,,,,,,,,7212,,,,,,,,,,,,,,,,,,,,,
2,02,"Eric Grannon",NON,Board of Education,33,Y,,,,,,,,,,,4818,,,,,,,,,1725,2571,,,,,,,,7779,10462,,,,,8064,,,,,,,,,,,,2952,,,,,,,,,,,,,,,,,,,,,
