County,Month,Year,M-Y,A1,A2,A3,B1,B2,B3,B4,C1,C2,C3,C4,,,,,
Los Angeles,4,2014,Apr-14,788,1,0,190,201,512,176,598,412,462,92,,,,,
Los Angeles,5,2014,May-14,614,1,0,210,350,506,350,550,386,398,108,,,,,
Los Angeles,6,2014,Jun-14,654,1,0,220,348,542,348,547,366,401,113,,,,,
Los Angeles,7,2014,Jul-14,737,0,0,339,U,U,376,402,367,243,117,,,,,
Los Angeles,8,2014,Aug-14,658,0,0,289,U,U,279,387,359,192,104,,,,,
Los Angeles,9,2014,Sep-14,631,0,0,172,U,U,298,347,254,243,U,,,,,
Los Angeles,10,2014,Oct-14,581,0,0,149,29,U,291,381,376,232,22,,,,,
Los Angeles,11,2014,Nov-14,343,0,0,219,16,U,305,393,382,241,25,,,,,
Los Angeles,12,2014,Dec-14,448,0,0,230,19,U,382,359,348,235,29,,,,,
Los Angeles,1,2015,Jan-15,454,0,0,143,22,U,332,204,360,190,23,,,,,
Los Angeles,2,2015,Feb-15,380,0,0,189,46,U,343,201,358,186,21,,,,,
Los Angeles,3,2015,Mar-15,363,0,0,193,48,U,339,206,357,191,26,,,,,
Los Angeles,4,2015,Apr-15,405,0,0,133,37,U,341,243,364,175,28,,,,,
Los Angeles,5,2015,May-15,383,0,0,141,39,U,353,257,362,181,33,,,,,
Los Angeles,6,2015,Jun-15,428,0,0,165,48,U,398,259,333,154,37,,,,,
Los Angeles,7,2015,Jul-15,411,0,0,171,51,U,345,262,349,159,39,,,,,
Los Angeles,8,2015,Aug-15,389,0,0,176,53,U,348,266,352,157,41,,,,,
Los Angeles,9,2015,Sep-15,430,0,0,178,52,U,351,268,356,161,43,,,,,
Los Angeles,10,2015,Oct-15,445,0,0,128,43,U,398,262,306,97,39,,,,,
Los Angeles,11,2015,Nov-15,360,0,0,126,50,U,320,255,298,89,41,,,,,
Los Angeles,12,2015,Dec-15,382,0,0,129,53,U,335,259,302,93,43,,,,,
Los Angeles,1,2016,Jan-16,407,0,0,57,25,U,685,109,286,32,20,,,,,
Los Angeles,2,2016,Feb-16,398,0,0,74,37,U,828,170,323,36,18,,,,,
Los Angeles,3,2016,Mar-16,466,0,0,128,56,U,707,280,301,31,19,,,,,
Los Angeles,4,2016,Apr-16,443,0,0,135,62,U,723,285,306,35,23,,,,,
Los Angeles,5,2016,May-16,362,0,0,53,21,U,637,124,U,U,U,,,,,
Los Angeles,6,2016,Jun-16,393,0,0,68,27,U,685,197,U,U,U,,,,,
Los Angeles,7,2016,Jul-16,408,0,0,100,36,148,U,375,U,U,U,,,,,
Los Angeles,8,2016,Aug-16,512,0,0,126,43,157,U,482,U,U,U,,,,,
Los Angeles,9,2016,Sep-16,520,0,0,142,32,156,U,429,U,U,U,,,,,
Los Angeles,10,2016,Oct-16,415,0,0,114,30,139,U,410,U,U,U,,,,,
Los Angeles,11,2016,Nov-16,427,0,0,103,30,111,U,331,U,U,U,,,,,
Los Angeles,12,2016,Dec-16,382,0,0,101,19,113,U,275,U,U,U,,,,,
Los Angeles,1,2017,Jan-17,404,0,0,76,38,127,U,289,U,U,U,,,,,
Los Angeles,2,2017,Feb-17,432,0,0,75,25,116,U,235,U,U,U,,,,,
Los Angeles,3,2017,Mar-17,492,0,0,89,43,117,U,299,U,U,U,,,,,
Los Angeles,4,2017,Apr-17,407,0,0,84,40,126,U,267,U,U,U,,,,,
Los Angeles,5,2017,May-17,508,0,0,73,43,109,U,241,U,U,U,,,,,
Los Angeles,6,2017,Jun-17,514,0,0,76,36,102,U,310,U,U,U,,,,,
Los Angeles,7,2017,Jul-17,457,0,0,84,40,101,U,308,U,U,U,,,,,
Los Angeles,8,2017,Aug-17,544,0,0,86,41,93,U,365,U,U,U,,,,,
Los Angeles,9,2017,Sep-17,447,0,0,44,33,95,U,299,U,U,U,,,,,
Los Angeles,10,2017,Oct-17,477,0,0,54,42,85,U,339,U,U,U,,,,,
Los Angeles,11,2017,Nov-17,426,0,0,41,31,81,U,302,U,U,U,,,,,
Los Angeles,12,2017,Dec-17,290,0,0,45,41,71,U,295,U,U,U,,,,,
Los Angeles,1,2018,Jan-18,471,0,0,60,53,84,U,365,U,U,U,,,,,
Los Angeles,2,2018,Feb-18,393,0,0,53,33,73,U,337,U,U,U,,,,,
Los Angeles,3,2018,Mar-18,461,0,0,36,33,72,U,355,U,U,U,,,,,
Los Angeles,4,2018,Apr-18,462,0,0,67,35,77,U,391,U,U,U,,,,,
Los Angeles,5,2018,May-18,421,0,0,81,28,86,U,374,U,U,U,,,,,
Los Angeles,6,2018,Jun-18,393,0,0,47,27,63,U,350,U,U,U,,,,,
Los Angeles,7,2018,Jul-18,406,0,0,66,37,77,U,419,U,U,U,,,,,
Los Angeles,8,2018,Aug-18,496,0,0,56,34,74,U,454,U,U,U,,,,,
Los Angeles,9,2018,Sep-18,388,0,0,51,33,64,U,401,U,U,U,,,,,
Los Angeles,10,2018,Oct-18,457,0,0,46,28,43,U,431,U,U,U,,,,,
Los Angeles,11,2018,Nov-18,332,0,0,42,30,48,U,344,U,U,U,,,,,
Los Angeles,12,2018,Dec-18,336,0,0,38,14,55,U,349,U,U,U,,,,,
Los Angeles,1,2019,Jan-19,445,0,0,42,27,60,U,444,U,U,U,,,,,
Los Angeles,2,2019,Feb-19,377,0,0,24,33,42,U,400,U,U,U,,,,,
Los Angeles,3,2019,Mar-19,420,0,0,33,42,51,U,462,U,U,U,,,,,
Los Angeles,4,2019,Apr-19,413,0,0,33,27,59,U,479,U,U,U,,,,,
Los Angeles,5,2019,May-19,439,0,0,36,54,55,U,505,U,U,U,,,,,
Los Angeles,6,2019,Jun-19,370,0,0,41,44,44,U,471,U,U,U,,,,,
Los Angeles,7,2019,Jul-19,421,0,0,35,58,51,U,493,U,U,U,,,,,
Los Angeles,8,2019,Aug-19,399,0,0,37,31,49,U,504,U,U,U,,,,,
Los Angeles,9,2019,Sep-19,372,0,0,28,41,47,U,429,U,U,U,,,,,
Los Angeles,10,2019,Oct-19,382,0,0,30,35,61,U,437,U,U,U,,,,,
Los Angeles,11,2019,Nov-19,322,0,0,28,29,44,U,354,U,U,U,,,,,
Los Angeles,12,2019,Dec-19,350,0,0,35,22,44,U,379,U,U,U,,,,,
Los Angeles,1,2020,Jan-20,360,0,0,33,39,58,U,440,U,U,U,,,,,
Los Angeles,2,2020,Feb-20,329,0,0,27,37,46,U,424,U,U,U,,,,,
Los Angeles,3,2020,Mar-20,217,0,0,23,19,53,U,383,U,U,U,,,,,
Madera,10,2011,Oct-11,U,U,U,U,U,U,U,U,U,U,U,,,,,
Madera,11,2011,Nov-11,U,U,U,U,U,U,U,U,U,U,U,,,,,
Madera,12,2011,Dec-11,U,U,U,U,U,U,U,U,U,U,U,,,,,
Madera,1,2012,Jan-12,U,U,U,U,U,U,U,U,U,U,U,,,,,
Madera,2,2012,Feb-12,U,U,U,U,U,U,U,U,U,U,U,,,,,
Madera,3,2012,Mar-12,U,U,U,U,U,U,U,U,U,U,U,,,,,
Madera,4,2012,Apr-12,U,U,U,U,U,U,U,U,U,U,U,,,,,
Madera,5,2012,May-12,U,U,U,U,U,U,U,U,U,U,U,,,,,
Madera,6,2012,Jun-12,1,3,1,5,14,7,U,30,2,17,5,,,,,
Madera,7,2012,Jul-12,7,4,0,3,12,5,0,18,5,16,8,,,,,
Madera,8,2012,Aug-12,13,2,1,1,7,7,0,10,7,19,18,,,,,
Madera,9,2012,Sep-12,11,2,1,3,2,1,1,18,15,15,11,,,,,
Madera,10,2012,Oct-12,18,5,2,5,10,3,U,9,10,15,6,,,,,
Madera,11,2012,Nov-12,11,12,3,2,3,8,U,12,6,9,5,,,,,
Madera,12,2012,Dec-12,15,12,1,1,4,3,U,7,7,14,17,,,,,
Madera,1,2013,Jan-13,22,8,1,0,6,3,6,24,13,18,7,,,,,
Madera,2,2013,Feb-13,9,7,0,3,3,8,11,8,5,1,1,,,,,
Madera,3,2013,Mar-13,9,21,7,1,3,5,7,5,2,1,1,,,,,
Madera,4,2013,Apr-13,14,24,5,2,4,1,3,9,4,1,1,,,,,
Madera,5,2013,May-13,6,6,3,3,4,5,6,7,8,3,1,,,,,
Madera,6,2013,Jun-13,16,3,10,1,5,1,4,5,2,2,0,,,,,
Madera,7,2013,Jul-13,13,9,3,4,10,3,9,7,5,6,2,,,,,
Madera,8,2013,Aug-13,8,13,0,7,8,6,8,3,3,3,1,,,,,
Madera,9,2013,Sep-13,9,8,1,4,4,3,3,5,2,3,0,,,,,
Madera,10,2013,Oct-13,12,4,4,8,8,8,1,9,0,3,0,,,,,
Madera,11,2013,Nov-13,13,10,2,3,4,11,0,6,3,0,0,,,,,
Madera,12,2013,Dec-13,17,1,1,8,4,10,0,5,1,3,1,,,,,
Madera,1,2014,Jan-14,12,10,3,4,1,9,3,5,3,6,0,,,,,
Madera,2,2014,Feb-14,6,11,2,5,1,16,3,9,1,6,0,,,,,
Madera,3,2014,Mar-14,7,5,3,4,2,6,2,7,0,1,0,,,,,
Madera,4,2014,Apr-14,7,4,2,13,11,7,6,8,3,4,0,,,,,
Madera,5,2014,May-14,7,5,0,4,1,7,3,8,0,4,0,,,,,
Madera,6,2014,Jun-14,11,3,3,4,5,4,4,6,2,3,2,,,,,
Madera,7,2014,Jul-14,12,20,1,4,5,8,6,8,0,10,0,,,,,
Madera,8,2014,Aug-14,10,10,4,9,4,11,9,11,2,6,0,,,,,
Madera,9,2014,Sep-14,10,4,2,5,8,8,2,11,2,4,0,,,,,
Madera,10,2014,Oct-14,15,4,0,2,5,8,3,5,0,4,0,,,,,
Madera,11,2014,Nov-14,1,12,1,5,10,7,9,5,3,3,1,,,,,
Madera,12,2014,Dec-14,6,11,1,3,3,9,5,11,2,6,2,,,,,
Madera,1,2015,Jan-15,4,1,4,1,4,5,2,12,1,9,1,,,,,
Madera,2,2015,Feb-15,6,4,1,4,5,14,3,7,0,10,0,,,,,
Madera,3,2015,Mar-15,7,3,2,4,7,15,4,17,4,6,0,,,,,
Madera,4,2015,Apr-15,1,2,3,3,5,8,5,12,0,11,2,,,,,
Madera,5,2015,May-15,6,3,2,2,3,6,5,17,5,4,2,,,,,
Madera,6,2015,Jun-15,3,2,0,4,5,6,3,12,0,5,0,,,,,
Madera,7,2015,Jul-15,5,4,1,5,4,9,4,12,1,9,0,,,,,
Madera,8,2015,Aug-15,10,2,0,1,7,7,9,11,1,8,1,,,,,
Madera,9,2015,Sep-15,8,2,1,6,8,7,7,2,1,4,0,,,,,
Madera,10,2015,Oct-15,9,6,2,2,3,7,6,6,0,10,1,,,,,
Madera,11,2015,Nov-15,5,2,0,2,5,8,5,15,2,5,0,,,,,
Madera,12,2015,Dec-15,6,3,3,5,9,5,8,5,2,7,0,,,,,
Madera,1,2016,Jan-16,5,2,0,3,3,11,6,6,2,2,1,,,,,
Madera,2,2016,Feb-16,6,3,1,2,4,11,6,8,2,7,1,,,,,
Madera,3,2016,Mar-16,7,3,1,2,10,3,4,5,2,8,0,,,,,
Madera,4,2016,Apr-16,9,4,0,3,5,6,3,3,1,10,0,,,,,
Madera,5,2016,May-16,8,2,0,3,6,8,2,3,0,6,0,,,,,
Madera,6,2016,Jun-16,6,5,0,1,6,7,7,10,2,8,0,,,,,
Madera,7,2016,Jul-16,10,3,0,1,6,9,3,4,0,5,0,,,,,
Madera,8,2016,Aug-16,5,2,1,6,9,10,12,11,3,6,0,,,,,
Madera,9,2016,Sep-16,6,3,2,1,9,6,9,10,2,8,0,,,,,
Madera,10,2016,Oct-16,10,3,1,1,5,9,5,10,4,10,0,,,,,
Madera,11,2016,Nov-16,7,3,1,2,5,5,1,2,0,6,0,,,,,
Madera,12,2016,Dec-16,5,3,0,2,1,4,4,9,3,5,1,,,,,
Madera,1,2017,Jan-17,10,2,3,4,2,8,0,4,0,6,0,,,,,
Madera,2,2017,Feb-17,12,0,0,5,7,6,8,7,3,5,0,,,,,
Madera,3,2017,Mar-17,13,6,1,4,10,7,6,18,3,13,0,,,,,
Madera,4,2017,Apr-17,10,2,2,2,8,4,6,8,1,5,1,,,,,
Madera,5,2017,May-17,19,7,0,5,5,12,7,5,0,9,0,,,,,
Madera,6,2017,Jun-17,8,8,1,3,3,10,1,6,0,4,0,,,,,
Madera,7,2017,Jul-17,5,5,2,2,5,6,0,5,0,8,0,,,,,
Madera,8,2017,Aug-17,7,4,0,4,9,10,0,9,0,9,2,,,,,
Madera,9,2017,Sep-17,7,4,1,6,5,3,0,5,0,7,0,,,,,
Madera,10,2017,Oct-17,7,2,0,3,3,7,1,7,0,8,0,,,,,
Madera,11,2017,Nov-17,9,8,2,2,2,8,0,2,0,9,0,,,,,
Madera,12,2017,Dec-17,2,6,2,3,5,7,0,2,0,7,0,,,,,
Madera,1,2018,Jan-18,2,1,2,5,4,10,1,8,0,6,0,,,,,
Madera,2,2018,Feb-18,10,7,6,5,7,9,2,5,0,15,0,,,,,
Madera,3,2018,Mar-18,5,1,1,3,4,7,0,5,0,8,0,,,,,
Madera,4,2018,Apr-18,8,1,0,2,6,7,0,14,0,9,0,,,,,
Madera,5,2018,May-18,7,5,1,6,5,7,0,7,0,9,0,,,,,
Madera,6,2018,Jun-18,5,5,3,7,6,9,1,5,0,4,0,,,,,
Madera,7,2018,Jul-18,9,7,1,5,5,17,2,8,0,4,0,,,,,
Madera,8,2018,Aug-18,10,3,2,5,6,12,0,7,0,10,0,,,,,
Madera,9,2018,Sep-18,8,6,1,6,4,9,0,5,0,6,0,,,,,
Madera,10,2018,Oct-18,8,1,2,7,5,6,1,8,0,8,0,,,,,
Madera,11,2018,Nov-18,9,5,0,2,2,11,0,4,0,6,0,,,,,
Madera,12,2018,Dec-18,10,2,1,5,4,11,1,11,0,6,0,,,,,
Madera,1,2019,Jan-19,8,5,1,6,5,12,0,5,0,4,0,,,,,
Madera,2,2019,Feb-19,2,2,0,7,4,7,2,4,0,5,0,,,,,
Madera,3,2019,Mar-19,7,4,2,5,5,15,1,6,0,13,0,,,,,
Madera,4,2019,Apr-19,9,4,4,0,5,9,1,7,0,7,0,,,,,
Madera,5,2019,May-19,13,5,0,10,4,9,0,8,0,10,0,,,,,
Madera,6,2019,Jun-19,14,4,3,2,4,7,0,6,0,7,0,,,,,
Madera,7,2019,Jul-19,7,3,4,10,6,9,1,9,0,6,0,,,,,
Madera,8,2019,Aug-19,7,5,1,5,5,7,0,10,0,7,0,,,,,
Madera,9,2019,Sep-19,8,2,1,3,5,8,1,10,0,12,0,,,,,
Madera,10,2019,Oct-19,16,6,0,4,8,5,2,6,0,13,0,,,,,
Madera,11,2019,Nov-19,5,6,0,6,6,13,1,9,0,9,0,,,,,
Madera,12,2019,Dec-19,8,4,1,4,6,8,0,2,0,5,0,,,,,
Madera,1,2020,Jan-20,7,4,1,7,7,12,0,6,0,5,0,,,,,
Madera,2,2020,Feb-20,12,2,0,7,6,13,0,8,0,4,0,,,,,
Madera,3,2020,Mar-20,11,12,0,6,3,11,0,8,0,4,0,,,,,
Marin,10,2011,Oct-11,2,0,0,0,0,0,0,7,U,6,U,,,,,
Marin,11,2011,Nov-11,0,0,0,2,0,0,0,2,U,4,U,,,,,
Marin,12,2011,Dec-11,1,0,0,3,0,0,0,5,U,4,U,,,,,
Marin,1,2012,Jan-12,1,0,0,2,1,0,1,0,U,6,U,,,,,
Marin,2,2012,Feb-12,2,0,0,1,0,1,1,2,U,11,U,,,,,
Marin,3,2012,Mar-12,1,0,0,4,0,0,0,6,U,9,U,,,,,
Marin,4,2012,Apr-12,1,0,0,3,0,0,0,9,U,10,U,,,,,
Marin,5,2012,May-12,2,0,0,5,2,1,1,4,10,4,4,,,,,
Marin,6,2012,Jun-12,1,0,0,5,4,4,1,1,12,4,2,,,,,
Marin,7,2012,Jul-12,3,0,0,1,0,0,0,7,8,8,2,,,,,
Marin,8,2012,Aug-12,0,0,0,5,0,1,0,4,10,3,1,,,,,
Marin,9,2012,Sep-12,2,0,0,5,0,1,0,13,3,4,2,,,,,
Marin,10,2012,Oct-12,1,0,0,5,5,2,1,5,3,7,2,,,,,
Marin,11,2012,Nov-12,0,0,0,1,5,2,2,7,10,5,2,,,,,
Marin,12,2012,Dec-12,2,0,0,5,3,1,2,5,4,6,1,,,,,
Marin,1,2013,Jan-13,1,0,0,0,1,0,1,4,3,5,0,,,,,
Marin,2,2013,Feb-13,4,0,0,2,1,1,1,2,0,6,1,,,,,
Marin,3,2013,Mar-13,1,0,0,9,2,5,0,3,4,8,4,,,,,
Marin,4,2013,Apr-13,1,0,0,2,1,4,1,2,2,5,1,,,,,
Marin,5,2013,May-13,0,0,0,5,4,1,4,1,1,18,8,,,,,
Marin,6,2013,Jun-13,1,0,0,4,1,0,1,0,0,3,0,,,,,
Marin,7,2013,Jul-13,1,0,0,3,3,4,2,1,0,2,1,,,,,
Marin,8,2013,Aug-13,3,0,0,6,5,1,3,2,0,2,1,,,,,
Marin,9,2013,Sep-13,4,0,0,2,0,0,0,2,1,0,1,,,,,
Marin,10,2013,Oct-13,3,0,0,4,4,0,3,0,0,5,1,,,,,
Marin,11,2013,Nov-13,5,0,0,4,4,1,2,1,0,1,0,,,,,
Marin,12,2013,Dec-13,1,0,0,5,2,1,2,5,0,3,0,,,,,
Marin,1,2014,Jan-14,2,0,0,1,0,0,0,2,0,6,0,,,,,
Marin,2,2014,Feb-14,4,0,0,1,1,0,0,7,0,3,1,,,,,
Marin,3,2014,Mar-14,7,0,0,2,3,2,1,1,0,5,3,,,,,
Marin,4,2014,Apr-14,9,0,0,4,3,0,3,3,0,1,0,,,,,
Marin,5,2014,May-14,2,0,0,2,4,0,2,0,0,2,1,,,,,
Marin,6,2014,Jun-14,3,0,0,2,3,1,3,1,0,1,0,,,,,
Marin,7,2014,Jul-14,1,0,0,3,2,1,1,3,0,6,0,,,,,
Marin,8,2014,Aug-14,1,0,0,3,3,0,3,0,1,1,1,,,,,
Marin,9,2014,Sep-14,16,0,0,0,2,4,2,0,0,5,0,,,,,
Marin,10,2014,Oct-14,4,0,0,1,2,0,1,4,0,2,1,,,,,
Marin,11,2014,Nov-14,4,0,0,0,0,0,1,3,0,5,3,,,,,
Marin,12,2014,Dec-14,4,0,0,2,1,1,2,0,1,1,1,,,,,
Marin,1,2015,Jan-15,2,0,0,0,4,2,3,1,0,2,1,,,,,
Marin,2,2015,Feb-15,6,0,0,1,4,1,2,1,0,1,0,,,,,
Marin,3,2015,Mar-15,2,0,0,0,1,0,0,3,0,3,0,,,,,
Marin,4,2015,Apr-15,0,0,0,2,3,0,1,3,0,2,0,,,,,
Marin,5,2015,May-15,2,0,0,0,4,0,0,1,0,3,0,,,,,
Marin,6,2015,Jun-15,2,0,0,1,1,2,0,1,1,2,0,,,,,
Marin,7,2015,Jul-15,4,0,0,3,5,1,2,0,0,1,0,,,,,
Marin,8,2015,Aug-15,6,0,0,3,5,0,1,0,0,1,0,,,,,
Marin,9,2015,Sep-15,4,0,0,0,3,2,2,1,0,3,0,,,,,
Marin,10,2015,Oct-15,0,0,0,1,1,2,1,0,0,1,1,,,,,
Marin,11,2015,Nov-15,0,0,0,0,1,0,1,0,0,0,0,,,,,
Marin,12,2015,Dec-15,4,0,0,0,1,0,1,0,0,2,2,,,,,
Marin,1,2016,Jan-16,2,0,0,1,1,3,1,0,0,1,0,,,,,
Marin,2,2016,Feb-16,0,0,0,2,1,3,0,1,0,0,0,,,,,
Marin,3,2016,Mar-16,3,0,0,1,3,0,2,0,0,0,0,,,,,
Marin,4,2016,Apr-16,2,0,0,0,4,1,3,1,0,2,0,,,,,
Marin,5,2016,May-16,3,0,0,2,1,1,1,3,1,0,0,,,,,
Marin,6,2016,Jun-16,4,0,0,2,1,0,0,0,0,1,0,,,,,
Marin,7,2016,Jul-16,1,0,0,2,2,1,1,0,0,2,0,,,,,
Marin,8,2016,Aug-16,4,0,0,1,2,1,0,0,0,4,0,,,,,
Marin,9,2016,Sep-16,7,0,0,0,0,3,1,0,0,1,1,,,,,
Marin,10,2016,Oct-16,2,0,0,1,0,3,1,0,0,0,0,,,,,
Marin,11,2016,Nov-16,2,0,0,0,0,1,0,0,0,1,1,,,,,
Marin,12,2016,Dec-16,6,0,0,1,0,1,0,1,1,3,1,,,,,
Marin,1,2017,Jan-17,11,0,0,0,2,1,2,0,0,2,0,,,,,
Marin,2,2017,Feb-17,6,0,0,2,2,1,0,0,0,1,0,,,,,
Marin,3,2017,Mar-17,4,0,0,2,1,0,1,1,0,4,0,,,,,
Marin,4,2017,Apr-17,2,0,0,3,1,0,1,0,0,0,1,,,,,
Marin,5,2017,May-17,5,0,0,3,4,0,2,0,0,0,1,,,,,
Marin,6,2017,Jun-17,6,0,0,0,2,0,1,0,0,1,1,,,,,
Marin,7,2017,Jul-17,3,0,0,4,3,4,1,0,0,0,1,,,,,
Marin,8,2017,Aug-17,1,0,0,1,3,0,2,0,0,1,0,,,,,
Marin,9,2017,Sep-17,0,0,0,0,0,2,0,0,0,0,0,,,,,
Marin,10,2017,Oct-17,3,0,0,1,2,0,2,0,0,2,0,,,,,
Marin,11,2017,Nov-17,4,0,0,1,1,0,1,1,0,1,0,,,,,
Marin,12,2017,Dec-17,1,0,0,2,1,1,1,1,1,3,0,,,,,
Marin,1,2018,Jan-18,4,0,0,3,3,2,0,1,1,0,0,,,,,
Marin,2,2018,Feb-18,1,0,0,2,1,3,U,1,0,0,0,,,,,
Marin,3,2018,Mar-18,4,0,0,0,2,0,1,0,0,0,0,,,,,
Marin,4,2018,Apr-18,3,0,0,2,3,0,0,1,1,1,0,,,,,
Marin,5,2018,May-18,3,0,0,1,1,2,1,0,0,2,0,,,,,
Marin,6,2018,Jun-18,2,0,0,2,1,0,1,0,0,1,1,,,,,
Marin,7,2018,Jul-18,8,0,0,1,3,3,4,0,0,2,0,,,,,
Marin,8,2018,Aug-18,4,0,0,1,2,0,2,2,2,1,0,,,,,
Marin,9,2018,Sep-18,3,0,0,2,3,2,5,0,0,0,0,,,,,
Marin,10,2018,Oct-18,4,0,0,0,2,2,2,0,0,3,0,,,,,
Marin,11,2018,Nov-18,5,0,0,0,2,2,0,3,0,1,0,,,,,
Marin,12,2018,Dec-18,7,0,0,0,0,5,1,0,0,4,1,,,,,
Marin,1,2019,Jan-19,6,0,0,0,1,1,0,2,0,1,0,,,,,
Marin,2,2019,Feb-19,4,0,0,1,0,2,0,1,0,0,0,,,,,
Marin,3,2019,Mar-19,1,0,0,0,0,1,0,1,0,1,0,,,,,
Marin,4,2019,Apr-19,5,0,0,0,0,2,0,2,0,1,0,,,,,
Marin,5,2019,May-19,1,0,0,0,2,2,1,3,1,2,0,,,,,
Marin,6,2019,Jun-19,1,0,0,0,3,3,1,0,0,1,1,,,,,
Marin,7,2019,Jul-19,2,0,0,0,1,1,1,0,0,4,0,,,,,
Marin,8,2019,Aug-19,2,0,0,2,2,1,0,1,1,5,0,,,,,
Marin,9,2019,Sep-19,1,0,0,1,1,0,1,1,0,0,0,,,,,
Marin,10,2019,Oct-19,2,0,0,0,2,3,1,0,1,3,0,,,,,
Marin,11,2019,Nov-19,0,0,0,1,0,1,0,0,0,0,0,,,,,
Marin,12,2019,Dec-19,1,0,0,0,1,2,2,0,0,3,0,,,,,
Marin,1,2020,Jan-20,0,0,0,0,2,2,1,0,0,0,0,,,,,
Marin,2,2020,Feb-20,1,0,0,0,4,1,2,0,0,4,1,,,,,
Marin,3,2020,Mar-20,1,0,0,0,1,2,1,0,0,0,0,,,,,
Mariposa,10,2011,Oct-11,0,0,0,0,0,0,0,2,0,0,0,,,,,
Mariposa,11,2011,Nov-11,0,0,0,1,0,0,0,0,0,0,0,,,,,
Mariposa,12,2011,Dec-11,2,0,0,1,1,0,0,2,0,0,0,,,,,
Mariposa,1,2012,Jan-12,0,0,0,0,0,0,0,1,0,0,0,,,,,
Mariposa,2,2012,Feb-12,0,0,0,0,0,0,0,1,0,0,0,,,,,
Mariposa,3,2012,Mar-12,0,0,0,2,1,0,1,2,0,0,0,,,,,
Mariposa,4,2012,Apr-12,0,1,0,0,1,0,0,1,0,0,0,,,,,
Mariposa,5,2012,May-12,0,0,1,0,0,0,0,4,0,0,0,,,,,
Mariposa,6,2012,Jun-12,3,0,0,2,0,0,0,0,0,0,0,,,,,
Mariposa,7,2012,Jul-12,3,0,0,0,0,1,1,1,2,2,1,,,,,
Mariposa,8,2012,Aug-12,2,0,0,2,1,0,1,0,0,0,0,,,,,
Mariposa,9,2012,Sep-12,2,0,0,2,1,0,1,1,0,1,0,,,,,
Mariposa,10,2012,Oct-12,1,0,0,0,0,0,0,0,1,0,1,,,,,
Mariposa,11,2012,Nov-12,0,0,0,0,1,0,1,1,0,2,0,,,,,
Mariposa,12,2012,Dec-12,0,0,0,3,0,3,4,0,1,0,1,,,,,
Mariposa,1,2013,Jan-13,2,0,0,0,1,1,2,0,0,2,0,,,,,
Mariposa,2,2013,Feb-13,0,0,0,1,0,1,1,0,0,0,0,,,,,
Mariposa,3,2013,Mar-13,1,0,0,0,1,0,0,0,1,1,0,,,,,
Mariposa,4,2013,Apr-13,0,0,0,0,1,1,1,0,0,0,0,,,,,
Mariposa,5,2013,May-13,1,0,0,2,1,1,4,1,1,3,0,,,,,
Mariposa,6,2013,Jun-13,0,0,0,0,1,1,1,0,0,0,0,,,,,
Mariposa,7,2013,Jul-13,2,0,0,1,0,0,2,0,0,0,0,,,,,
Mariposa,8,2013,Aug-13,3,0,0,1,0,1,1,0,0,0,0,,,,,
Mariposa,9,2013,Sep-13,0,0,0,2,0,1,1,0,0,0,0,,,,,
Mariposa,10,2013,Oct-13,1,0,0,0,0,0,0,0,0,1,0,,,,,
Mariposa,11,2013,Nov-13,0,0,0,0,1,0,1,1,0,0,0,,,,,
Mariposa,12,2013,Dec-13,0,0,0,0,0,0,0,0,1,0,0,,,,,
Mariposa,1,2014,Jan-14,2,0,0,2,0,0,0,0,0,0,0,,,,,
Mariposa,2,2014,Feb-14,1,0,0,2,0,0,0,0,0,0,0,,,,,
Mariposa,3,2014,Mar-14,0,0,0,4,0,1,1,0,0,0,0,,,,,
Mariposa,4,2014,Apr-14,0,0,0,1,0,0,0,0,0,0,0,,,,,
Mariposa,5,2014,May-14,1,0,0,2,0,0,0,0,0,0,0,,,,,
Mariposa,6,2014,Jun-14,0,0,0,1,0,0,0,0,0,1,0,,,,,
Mariposa,7,2014,Jul-14,1,0,0,4,0,0,0,0,0,0,0,,,,,
Mariposa,8,2014,Aug-14,0,0,0,1,0,0,0,0,0,0,0,,,,,
Mariposa,9,2014,Sep-14,0,0,0,2,0,0,0,0,0,0,0,,,,,
Mariposa,10,2014,Oct-14,0,0,0,2,0,1,1,0,0,1,1,,,,,
Mariposa,11,2014,Nov-14,0,0,0,1,0,0,0,0,0,1,0,,,,,
Mariposa,12,2014,Dec-14,0,0,0,1,1,0,1,0,0,0,0,,,,,
Mariposa,1,2015,Jan-15,0,0,0,2,2,0,2,1,0,0,0,,,,,
Mariposa,2,2015,Feb-15,1,0,0,1,0,1,0,0,1,1,0,,,,,
Mariposa,3,2015,Mar-15,0,0,0,1,0,0,0,0,0,1,0,,,,,
Mariposa,4,2015,Apr-15,0,0,0,1,0,1,1,0,0,0,0,,,,,
Mariposa,5,2015,May-15,1,0,0,2,0,0,0,0,0,0,0,,,,,
Mariposa,6,2015,Jun-15,3,0,0,1,0,0,0,0,0,0,0,,,,,
Mariposa,7,2015,Jul-15,1,0,0,2,0,0,0,0,0,0,0,,,,,
Mariposa,8,2015,Aug-15,1,0,0,0,0,0,1,0,0,0,0,,,,,
Mariposa,9,2015,Sep-15,0,0,0,1,0,1,0,1,1,0,0,,,,,
Mariposa,10,2015,Oct-15,0,0,0,2,1,0,1,1,0,0,0,,,,,
